Quality,U_0,U_1,U_2
1.44451632902e-07,0.0605870187283,0.0293580815196,0.0745118632913
1.42428721135e-07,0.0605870187283,0.0293580815196,0.0745118632913
5.66710144714e-08,0.0152401989326,-0.0442504175007,0.106168106198
1.50388115441e-07,0.0352143868804,-0.0816565677524,0.0660476908088
1.02033510151e-07,0.0380779206753,-0.0459193512797,0.0811332911253
8.51780918077e-08,0.0338128395379,-0.0362977311015,0.0963573679328
1.1443042371e-07,0.0256192907691,-0.0431301631033,0.0904487073421
1.3103451413e-07,0.0368848443031,-0.058564811945,0.0811255052686
1.57702550453e-07,0.0334885120392,-0.0863607376814,0.071099922061
5.26657717159e-08,0.0310893151909,-0.0427704975009,0.104329101741
1.50749877409e-07,0.00412295293063,-0.0928051769733,0.0762464404106
1.30290895901e-07,0.00412295293063,-0.0928051769733,0.0762464404106
1.27321515779e-07,-0.0279834195971,0.0181439612061,0.0847225338221
1.62051406207e-07,-0.07872633636,0.0386048927903,0.0684016421437
1.43274239917e-07,-0.0401747971773,0.0355494171381,0.080637127161
1.50050574437e-07,-0.0827656313777,0.0380399003625,0.0701862499118
1.38508573746e-07,-0.0444036871195,0.0378683246672,0.0850817114115
1.17715716548e-07,-0.0363648422062,0.0174424163997,0.0876264348626
9.60337433655e-08,-0.0319810509682,0.0271049309522,0.0905683711171
1.31090733077e-07,-0.0362620390952,0.023470653221,0.0831789374352
1.31384902433e-07,-0.0352069959044,0.0248933490366,0.0829009413719
1.2518305809e-07,-0.084580026567,-0.0332881584764,0.0726714581251
1.22868663528e-07,-0.084580026567,-0.0332881584764,0.0726714581251
1.19436494023e-07,-0.0787858590484,-0.0495424866676,0.0776345953345
1.51469387822e-07,-0.059670984745,-0.0492122285068,0.0872490927577
1.69676828008e-07,-0.0824105665088,0.0120699489489,0.0710762888193
1.24118544658e-07,-0.0691698640585,0.0197180379182,0.079910852015
1.1402370629e-07,-0.056967921555,0.0144602283835,0.0841035991907
1.03824309904e-07,-0.0690692588687,-0.0154381589964,0.0824059844017
1.54544663965e-07,-0.0938905701041,-0.00603537587449,0.0754166394472
1.51167288902e-07,-0.0938905701041,-0.00603537587449,0.0754166394472
1.24379767195e-07,-0.0833525061607,0.000758990412578,0.0732607021928
1.35051927809e-07,-0.0833525061607,0.000758990412578,0.0732607021928
1.25465820352e-07,-0.0466349422932,0.0288523826748,0.0826221555471
1.14161184929e-07,-0.0449768938124,0.0282724071294,0.0841039344668
9.11598678445e-08,-0.0507863387465,0.030543660745,0.0863289907575
1.27247991937e-07,0.00634361989796,-0.0649618208408,0.0893355235457
1.46485986195e-07,3.41924442182e-06,-0.0669617429376,0.0876205340028
1.50335165428e-07,-0.0155973508954,-0.0961787849665,0.0744748860598
1.41843684837e-07,-0.0425481200218,-0.0891461074352,0.0764999464154
1.3539956622e-07,-0.0425481200218,-0.0891461074352,0.0764999464154
1.02004985275e-07,-0.0228119269013,-0.0641257762909,0.0837856978178
1.04977649345e-07,-0.00358153600246,-0.0587647892535,0.0905630141497
1.7597985891e-07,-0.0550540946424,-0.0842694789171,0.0821525678039
1.75993225569e-07,0.0452813655138,-0.082150682807,0.0579669810832
1.41860687315e-07,0.0434352867305,-0.0757101401687,0.062476105988
1.35427126681e-07,0.0434352867305,-0.0757101401687,0.062476105988
1.2461135201e-07,0.0602387227118,0.0321163907647,0.0742404386401
1.30932911839e-07,0.0602387227118,0.0321163907647,0.0742404386401
1.34194509928e-07,0.0567315593362,0.0156295057386,0.0808371305466
1.11412720077e-07,0.019750578329,0.048425283283,0.0910146385431
1.07645503011e-07,0.0264330096543,0.0429899096489,0.090984672308
9.37228590327e-08,0.0411579199135,0.0353861413896,0.089066952467
1.65023236815e-07,0.0498947426677,0.0528994910419,0.0770632922649
1.47567130928e-07,0.0517777949572,0.0317427478731,0.0805160626769
9.12818732164e-08,0.0545474253595,0.0182129666209,0.0827457234263
