Quality,U_0,U_1,U_2
5.95681142346e-08,0.0261330064386,0.17463645339,0.243775770068
1.14820958132e-07,0.0261330064386,0.17463645339,0.243775770068
5.70329648023e-08,0.121541686356,0.12347214669,0.175983145833
9.12830244726e-09,0.00411132862791,-0.092658624053,0.0941350087523
5.61179467479e-09,0.00411132862791,-0.092658624053,0.0941350087523
2.55217545084e-08,0.0371538884938,-0.219201549888,0.0868599712849
9.66133707758e-10,-0.0161029975861,-0.190765798092,0.0693090111017
7.34424218315e-09,0.0293951686472,-0.131696239114,0.101688958704
1.74894809538e-08,0.0293951686472,-0.131696239114,0.101688958704
5.70539957986e-09,0.0123875932768,-0.147999614477,0.0756122246385
1.06594777987e-08,0.107186920941,0.0373185537755,0.080967657268
2.3211044687e-08,0.236271828413,0.0936688259244,0.0729138478637
3.36239675373e-08,0.236271828413,0.0936688259244,0.0729138478637
1.34277487046e-09,0.179997682571,0.072764210403,0.0631269961596
9.18177233723e-09,0.0692992210388,0.0372563637793,0.0895046666265
9.86022466454e-09,0.249511808157,0.089977286756,0.0739138498902
1.03935133139e-08,0.0593715235591,0.0477328412235,0.0150272231549
1.16087636847e-08,0.12041760236,0.0592839680612,0.0340560749173
1.48649405077e-08,0.258454233408,0.0838411971927,0.104512028396
1.09732017865e-08,0.071040533483,0.0384422317147,0.0126225668937
1.09255350426e-08,0.115609847009,0.0330922789872,0.0293602775782
1.30366634016e-08,0.24118591845,0.0469701327384,0.0755131095648
1.19058332308e-08,0.0638448596001,0.0493252687156,0.0179548468441
7.81129258672e-09,0.0997563451529,0.0445762835443,0.0690349265933
9.48305447068e-08,-0.0709078460932,0.190054371953,0.22000567615
9.37478845681e-08,-0.0709078460932,0.190054371953,0.22000567615
6.04375439105e-09,-0.0472813285887,0.0998235940933,0.0765046551824
4.64329384317e-09,-0.0804855450988,0.0591158531606,0.0252294465899
5.53922812653e-09,-0.142594143748,0.199501678348,0.0754868239164
2.37609122829e-09,-0.129009589553,0.0763584375381,0.057041566819
4.58572046655e-09,-0.0827633142471,0.0364548377693,0.032543618232
1.49574940402e-08,-0.16522577405,0.121846154332,0.0658299997449
3.0216802463e-09,-0.120912708342,0.0727813094854,0.0525979921222
3.43921601267e-09,-0.0723590180278,0.0317080356181,0.0358272045851
5.31180880357e-09,-0.169917821884,0.127454012632,0.0651551261544
2.14391589586e-08,-0.169917821884,0.127454012632,0.0651551261544
1.18881381128e-08,-0.0831193476915,0.0717816576362,0.0801698341966
3.98880097181e-09,-0.0900995880365,0.0800482109189,0.0869268774986
6.73033635074e-09,-0.169512465596,0.13255597651,0.0781593024731
7.52952527064e-09,-0.190554112196,0.128631159663,0.0596597790718
