Points_0,Points_1,Points_2,U_0,U_1,U_2
0.0162432,-0.0302283,-0.00151883,-0.0642649,-0.0614621,0.236271
0.0162439,-0.0293538,-0.00151883,-0.0629993,-0.0134912,0.236305
0.0165017,-0.0304871,-0.00151883,-0.0652161,-0.0812616,0.246581
0.0168954,-0.0307284,-0.00151883,-0.0604474,-0.0922553,0.246618
0.0167432,-0.0307286,-0.00151883,-0.0615397,-0.0922698,0.245184
0.0169846,-0.0309698,-0.00151883,-0.0632226,-0.106407,0.240434
0.016743,-0.0308812,-0.00151883,-0.0637202,-0.101131,0.243883
0.0165905,-0.0307289,-0.00151883,-0.0635663,-0.0918356,0.244622
0.016498,-0.0309737,-0.00151883,-0.0673275,-0.105401,0.240761
0.0162423,-0.0303549,-0.00151883,-0.0646954,-0.0685483,0.234326
0.0172443,-0.0308458,-0.00151883,-0.0502407,-0.0850865,0.223843
0.0172437,-0.0312284,-0.00151883,-0.0600056,-0.114039,0.223224
0.0166241,-0.0312305,-0.00151883,-0.0604877,-0.107463,0.216951
0.0154972,-0.0294843,-0.00151883,-0.0820051,-0.0206714,0.248671
0.0158944,-0.029728,-0.00151883,-0.0732787,-0.0334477,0.247424
0.0157415,-0.0297281,-0.00151883,-0.0758645,-0.0333326,0.248587
0.015984,-0.0299702,-0.00151883,-0.0731462,-0.0484153,0.248435
0.0155877,-0.0297283,-0.00151883,-0.078644,-0.0328583,0.24739
0.0157413,-0.0298814,-0.00151883,-0.077164,-0.0411391,0.250062
0.0154946,-0.0299743,-0.00151883,-0.0835962,-0.0472072,0.247991
0.0156224,-0.0302301,-0.00151883,-0.0710432,-0.0534478,0.229298
0.0159844,-0.0304862,-0.00151883,-0.0749964,-0.0797046,0.246871
0.0158936,-0.0307318,-0.00151883,-0.076743,-0.0899202,0.244979
0.0157378,-0.0307323,-0.00151883,-0.0793378,-0.0899195,0.245505
0.0157384,-0.0305766,-0.00151883,-0.0797198,-0.0832707,0.247975
0.0154898,-0.030485,-0.00151883,-0.0855381,-0.0781574,0.246439
0.0155803,-0.030733,-0.00151883,-0.0818127,-0.0888953,0.243195
0.0147226,-0.0307402,-0.00151883,-0.0999823,-0.0836472,0.232606
0.0147241,-0.0305773,-0.00151883,-0.0995707,-0.0763104,0.23371
0.0144616,-0.0304818,-0.00151883,-0.104851,-0.0715997,0.231439
0.0142175,-0.0302382,-0.00151883,-0.102054,-0.0534234,0.219268
0.01511,-0.0302326,-0.00151883,-0.087725,-0.0577838,0.233275
0.0147207,-0.0309065,-0.00151883,-0.099114,-0.0907015,0.230928
0.014438,-0.0310196,-0.00151883,-0.100183,-0.0931133,0.21959
0.0145543,-0.0307418,-0.00151883,-0.101955,-0.0823173,0.22855
0.0146001,-0.0312486,-0.00151883,-0.0839177,-0.0919434,0.200894
0.0144723,-0.0299864,-0.00151883,-0.104561,-0.0431869,0.237403
0.0147309,-0.0298881,-0.00151883,-0.0993296,-0.0368103,0.241902
0.0146146,-0.0292268,-0.00151883,-0.0906189,0.00141021,0.225643
0.0147319,-0.0295737,-0.00151883,-0.100738,-0.0221406,0.246059
0.0144796,-0.0294808,-0.00151883,-0.104855,-0.0174406,0.241952
0.0145727,-0.029731,-0.00151883,-0.101785,-0.0294522,0.241548
0.0147315,-0.0297304,-0.00151883,-0.0995392,-0.0299522,0.244104
0.014223,-0.0293513,-0.00151883,-0.102502,-0.00818331,0.226792
0.0134513,-0.0294901,-0.00151883,-0.1205,-0.0150951,0.225976
0.0139599,-0.0299867,-0.00151883,-0.114669,-0.0411958,0.230208
0.0138632,-0.0297333,-0.00151883,-0.115786,-0.0267977,0.231566
0.0137038,-0.0297339,-0.00151883,-0.118549,-0.0264662,0.230047
0.0135414,-0.0297343,-0.00151883,-0.118794,-0.0259528,0.226481
0.0137019,-0.0298944,-0.00151883,-0.119468,-0.0335954,0.228843
0.013428,-0.0299948,-0.00151883,-0.117678,-0.0383025,0.217341
0.0135786,-0.0302416,-0.00151883,-0.103734,-0.0444662,0.198624
0.0131648,-0.0302452,-0.00151883,-0.108352,-0.0472856,0.193527
0.013179,-0.0293586,-0.00151883,-0.11247,-0.00625004,0.206629
0.0136883,-0.0305777,-0.00151883,-0.117688,-0.0694057,0.212658
0.0134022,-0.030479,-0.00151883,-0.116326,-0.0636473,0.20533
0.0136844,-0.0307519,-0.00151883,-0.11594,-0.0756629,0.20726
0.0136788,-0.030936,-0.00151883,-0.114418,-0.0817249,0.204657
0.0134919,-0.0307544,-0.00151883,-0.113934,-0.0736596,0.200911
0.0133408,-0.0310743,-0.00151883,-0.108499,-0.0805212,0.18963
0.0122137,-0.0294032,-0.00151883,-0.129493,-0.0074442,0.184222
0.0128788,-0.0299827,-0.00151883,-0.119946,-0.0357165,0.204466
0.012774,-0.0297326,-0.00151883,-0.121872,-0.0230816,0.20812
0.0126107,-0.0298916,-0.00151883,-0.121487,-0.0287479,0.201708
0.012132,-0.0301133,-0.00151883,-0.123683,-0.0362166,0.167265
0.012415,-0.0297315,-0.00151883,-0.123448,-0.0216702,0.196562
0.0126143,-0.0297325,-0.00151883,-0.122642,-0.0227038,0.205117
0.0124683,-0.030236,-0.00151883,-0.104265,-0.0383372,0.165165
0.0119333,-0.0302178,-0.00151883,-0.124407,-0.0397002,0.149571
0.0153336,-0.0334581,-0.00151883,-0.0610476,-0.167841,0.137809
0.0151532,-0.0339168,-0.00151883,-0.0458702,-0.141687,0.115231
0.0154441,-0.0338134,-0.00151883,-0.0604867,-0.174541,0.12946
0.01524,-0.0342543,-0.00151883,-0.0487296,-0.156119,0.122392
0.0160107,-0.0341404,-0.00151883,-0.0716891,-0.181757,0.12511
0.0158923,-0.0337946,-0.00151883,-0.0678576,-0.182789,0.131303
0.01621,-0.0333733,-0.00151883,-0.0731129,-0.177571,0.139608
0.0156818,-0.0338017,-0.00151883,-0.0637555,-0.180328,0.130654
0.0156724,-0.0340358,-0.00151883,-0.0634671,-0.178644,0.127068
0.0169947,-0.0345055,-0.00151883,-0.0952137,-0.190538,0.124956
0.0165928,-0.0342946,-0.00151883,-0.0765013,-0.166886,0.114717
0.0172147,-0.0342761,-0.00151883,-0.0909305,-0.178091,0.126188
0.0166862,-0.0346232,-0.00151883,-0.0923843,-0.191582,0.119982
0.0163568,-0.0344988,-0.00151883,-0.0824225,-0.184427,0.119314
0.0168832,-0.0348225,-0.00151883,-0.0918983,-0.18484,0.117222
0.0172138,-0.0343904,-0.00151883,-0.0896467,-0.174631,0.123693
0.0166788,-0.0348317,-0.00151883,-0.0904205,-0.185968,0.115892
0.0164554,-0.0348433,-0.00151883,-0.0839963,-0.179938,0.113814
0.0161738,-0.0344154,-0.00151883,-0.0711962,-0.170232,0.115012
0.0193598,-0.0364859,-0.00151883,-0.0663493,-0.131133,0.126127
0.0186201,-0.0352938,-0.00151883,-0.0787483,-0.123876,0.122421
0.0187437,-0.0356973,-0.00151883,-0.0845637,-0.123566,0.12998
0.0182286,-0.0353079,-0.00151883,-0.0835128,-0.130506,0.120899
0.0184901,-0.0355912,-0.00151883,-0.0855832,-0.127357,0.126996
0.018746,-0.0360608,-0.00151883,-0.0795758,-0.116568,0.125447
0.0183539,-0.0363535,-0.00151883,-0.0728705,-0.112433,0.110026
0.0185826,-0.0358623,-0.00151883,-0.0806587,-0.11414,0.124284
0.0187442,-0.0358587,-0.00151883,-0.0811641,-0.115515,0.126612
0.0182352,-0.035465,-0.00151883,-0.0818059,-0.126679,0.118332
0.0180184,-0.035556,-0.00151883,-0.0860096,-0.126206,0.118671
0.0176069,-0.0353245,-0.00151883,-0.0781332,-0.129159,0.107273
0.0177197,-0.0356711,-0.00151883,-0.084941,-0.121708,0.112511
0.0181606,-0.036395,-0.00151883,-0.0721155,-0.110905,0.10556
0.0179235,-0.0358844,-0.00151883,-0.0799468,-0.108901,0.11148
0.0177178,-0.0358953,-0.00151883,-0.0796513,-0.107799,0.108882
0.0177194,-0.036195,-0.00151883,-0.0749628,-0.106376,0.107787
0.0183099,-0.0364964,-0.00151883,-0.0709228,-0.113426,0.107023
0.0143608,-0.0320922,-0.00151883,-0.0783025,-0.126903,0.184869
0.014699,-0.0319455,-0.00151883,-0.0816743,-0.128922,0.19868
0.0151004,-0.0322616,-0.00151883,-0.0704397,-0.142682,0.177301
0.0141596,-0.0322887,-0.00151883,-0.0696926,-0.120998,0.164012
0.0147066,-0.0315788,-0.00151883,-0.088677,-0.120997,0.212972
0.0144152,-0.0314751,-0.00151883,-0.0932462,-0.113509,0.207031
0.0145124,-0.0317625,-0.00151883,-0.0868827,-0.122502,0.201934
0.0147033,-0.0317576,-0.00151883,-0.0853886,-0.125739,0.206758
0.0141914,-0.0313653,-0.00151883,-0.0910142,-0.0982146,0.193453
0.0133028,-0.0314573,-0.00151883,-0.100738,-0.09318,0.177082
0.0139807,-0.0321203,-0.00151883,-0.0823266,-0.120233,0.172764
0.0138519,-0.0317848,-0.00151883,-0.0947228,-0.110324,0.181919
0.0136408,-0.0317921,-0.00151883,-0.0967023,-0.107578,0.177532
0.0134041,-0.0317987,-0.00151883,-0.0955637,-0.101418,0.172289
0.0136291,-0.03202,-0.00151883,-0.0895169,-0.110715,0.172395
0.0130214,-0.0323824,-0.00151883,-0.0807876,-0.103111,0.145258
0.0135089,-0.0323232,-0.00151883,-0.0688575,-0.100591,0.147403
0.0125679,-0.0309901,-0.00151883,-0.10273,-0.0670972,0.165226
0.0125771,-0.0307554,-0.00151883,-0.103721,-0.0635365,0.166615
0.012588,-0.0305528,-0.00151883,-0.108224,-0.0579189,0.17472
0.0120874,-0.0303242,-0.00151883,-0.11998,-0.0453363,0.156645
0.0122825,-0.0307535,-0.00151883,-0.104487,-0.0583419,0.156228
0.0150014,-0.0324626,-0.00151883,-0.0706237,-0.153037,0.174039
0.0150164,-0.0331401,-0.00151883,-0.0608886,-0.156268,0.146954
0.0148867,-0.0327829,-0.00151883,-0.0645179,-0.153575,0.157271
0.0234128,-0.0228901,-0.00151883,0.0621286,0.11515,0.115132
0.0231582,-0.0223992,-0.00151883,0.0421154,0.104758,0.0961474
0.0230309,-0.0223359,-0.00151883,0.0400105,0.0988645,0.0997819
0.0229487,-0.0224269,-0.00151883,0.0441243,0.106587,0.101787
0.0224769,-0.0219918,-0.00151883,0.0257545,0.1049,0.107197
0.0232651,-0.0229046,-0.00151883,0.0649101,0.123207,0.12162
0.0229189,-0.0226831,-0.00151883,0.057228,0.12758,0.118939
0.0224959,-0.0229042,-0.00151883,0.0565021,0.14238,0.146684
0.0226992,-0.0224643,-0.00151883,0.0453617,0.12323,0.115146
0.0213032,-0.0218816,-0.00151883,-0.00326467,0.116922,0.114892
0.021303,-0.0220617,-0.00151883,0.000248982,0.122918,0.123552
0.0234021,-0.0230349,-0.00151883,0.0669383,0.120431,0.120451
0.0224744,-0.0365041,-0.00151883,0.0063853,-0.0925929,0.10602
0.0244934,-0.0240268,-0.00151883,0.101262,0.118455,0.139894
0.0245155,-0.0239524,-0.00151883,0.0965396,0.113763,0.134157
0.0239675,-0.0232129,-0.00151883,0.0836707,0.12324,0.12733
0.0255306,-0.025014,-0.00151883,0.103219,0.0743998,0.124269
0.0254018,-0.0250307,-0.00151883,0.109245,0.0787294,0.129395
0.024278,-0.0241895,-0.00151883,0.107134,0.121904,0.156192
0.0237325,-0.0241169,-0.00151883,0.0920139,0.119575,0.154105
0.0238351,-0.0244377,-0.00151883,0.114404,0.130781,0.180252
0.0228709,-0.0232444,-0.00151883,0.0751743,0.143701,0.15179
0.0228147,-0.0229733,-0.00151883,0.0629093,0.130987,0.136725
0.023103,-0.0243492,-0.00151883,0.0927416,0.139057,0.196255
0.023064,-0.0249525,-0.00151883,0.0993528,0.128565,0.215951
0.0229694,-0.0246681,-0.00151883,0.0916791,0.137072,0.210253
0.0233203,-0.024227,-0.00151883,0.0922941,0.128653,0.17671
0.0232868,-0.0251839,-0.00151883,0.1029,0.110321,0.205847
0.0220667,-0.0243871,-0.00151883,0.0587148,0.144516,0.217
0.0220317,-0.0249576,-0.00151883,0.0610751,0.132228,0.230931
0.0219413,-0.0246881,-0.00151883,0.0546295,0.139134,0.225103
0.0222943,-0.02426,-0.00151883,0.0636059,0.137339,0.20152
0.022266,-0.025201,-0.00151883,0.068229,0.115735,0.222828
0.022409,-0.0220082,-0.00151883,0.0235074,0.106241,0.111061
0.0218784,-0.0220553,-0.00151883,0.0179201,0.123691,0.122329
0.0223241,-0.023084,-0.00151883,0.0571286,0.148727,0.162503
0.0220982,-0.023933,-0.00151883,0.0595821,0.15127,0.201857
0.0220125,-0.0236159,-0.00151883,0.0548489,0.151616,0.187867
0.0224091,-0.0230238,-0.00151883,0.0576927,0.145146,0.155789
0.022298,-0.0241505,-0.00151883,0.0629707,0.139206,0.19727
0.0211289,-0.0219015,-0.00151883,-0.0052779,0.123038,0.123304
0.0203025,-0.0218955,-0.00151883,-0.0273942,0.135782,0.134958
0.020251,-0.0219184,-0.00151883,-0.0282358,0.138315,0.135583
0.020761,-0.0219314,-0.00151883,-0.0102457,0.134913,0.14356
0.0201644,-0.0218842,-0.00151883,-0.0294587,0.135958,0.13352
0.0197333,-0.0217058,-0.00151883,-0.0389614,0.127752,0.118854
0.0193644,-0.0218487,-0.00151883,-0.0496382,0.132498,0.123297
0.0201792,-0.0219575,-0.00151883,-0.0299388,0.139627,0.140509
0.0197396,-0.0219655,-0.00151883,-0.0419111,0.140839,0.143893
0.0211054,-0.0229074,-0.00151883,0.00957588,0.144347,0.176924
0.0212936,-0.023109,-0.00151883,0.0181641,0.141173,0.177573
0.021006,-0.0225492,-0.00151883,0.00164743,0.136093,0.160742
0.0201338,-0.0221049,-0.00151883,-0.0315715,0.139084,0.145166
0.0196245,-0.0220227,-0.00151883,-0.0394345,0.121121,0.13084
0.0197458,-0.0223952,-0.00151883,-0.0429028,0.138861,0.156473
0.0200117,-0.0234096,-0.00151883,-0.0409365,0.154552,0.192529
0.0196302,-0.0231646,-0.00151883,-0.0460862,0.13058,0.159487
0.0202623,-0.0231458,-0.00151883,-0.0242639,0.136161,0.17416
0.0197518,-0.0235228,-0.00151883,-0.0529693,0.160025,0.196629
0.0210841,-0.0233308,-0.00151883,0.0093684,0.151641,0.197398
0.0210428,-0.0239431,-0.00151883,0.0103562,0.151844,0.21709
0.0209493,-0.023661,-0.00151883,0.00449547,0.153418,0.20913
0.0212926,-0.0232064,-0.00151883,0.0187866,0.141444,0.181777
0.0212734,-0.0241796,-0.00151883,0.0225956,0.139404,0.210378
0.0210289,-0.0244286,-0.00151883,0.0102088,0.146897,0.227597
0.02101,-0.0249603,-0.00151883,0.0109618,0.136123,0.237363
0.02092,-0.0247036,-0.00151883,0.004065,0.143129,0.232377
0.021271,-0.0242973,-0.00151883,0.0228523,0.137328,0.21342
0.0212562,-0.0252114,-0.00151883,0.0251117,0.117887,0.229323
0.0265945,-0.0268671,-0.00151883,0.130279,0.0264099,0.0955957
0.0265865,-0.0271665,-0.00151883,0.133074,0.0220298,0.0980624
0.0260337,-0.0252541,-0.00151883,0.105602,0.0573714,0.129965
0.025507,-0.0251447,-0.00151883,0.10878,0.0733936,0.128961
0.0248807,-0.0253869,-0.00151883,0.138822,0.0879741,0.157372
0.0247891,-0.0251192,-0.00151883,0.115556,0.0850095,0.148674
0.0241299,-0.0253546,-0.00151883,0.128949,0.100448,0.193748
0.0236894,-0.0251759,-0.00151883,0.106744,0.102181,0.188069
0.0243397,-0.0251466,-0.00151883,0.121557,0.0966049,0.172108
0.0237991,-0.0254988,-0.00151883,0.128489,0.103788,0.210627
0.0264007,-0.0271685,-0.00151883,0.143085,0.0278111,0.107816
0.0264204,-0.0266088,-0.00151883,0.134351,0.0354879,0.107832
0.0265694,-0.0261018,-0.00151883,0.109867,0.0306352,0.102641
0.0264534,-0.0261546,-0.00151883,0.121253,0.0352316,0.112619
0.0252173,-0.0263083,-0.00151883,0.155493,0.0656212,0.162659
0.0247305,-0.0261714,-0.00151883,0.138327,0.0704679,0.161054
0.0253732,-0.0261581,-0.00151883,0.144102,0.0603306,0.152409
0.0248282,-0.0264744,-0.00151883,0.164582,0.07438,0.173516
0.0235061,-0.0264386,-0.00151883,0.131108,0.081475,0.226979
0.023261,-0.02683,-0.00151883,0.110441,0.0622794,0.21642
0.0232691,-0.026207,-0.00151883,0.10987,0.0833029,0.22106
0.0236047,-0.0267075,-0.00151883,0.139676,0.0742652,0.226943
0.0259172,-0.0274629,-0.00151883,0.167736,0.042023,0.144664
0.0258137,-0.0271765,-0.00151883,0.14797,0.041191,0.136538
0.0265381,-0.0277054,-0.00151883,0.160006,0.0297752,0.123616
0.0264931,-0.0277965,-0.00151883,0.147763,0.0254648,0.1206
0.0265535,-0.0282129,-0.00151883,0.174834,0.0152322,0.127575
0.0265035,-0.02822,-0.00151883,0.17228,0.0164795,0.131259
0.0265776,-0.0281589,-0.00151883,0.169942,0.0148352,0.126833
0.0266217,-0.0291014,-0.00151883,0.178146,-0.0041749,0.129729
0.0267657,-0.0287284,-0.00151883,0.164099,0.00422966,0.115757
0.0265029,-0.0291192,-0.00151883,0.185336,-0.00230731,0.142968
0.0265056,-0.0287253,-0.00151883,0.179198,0.00959374,0.144983
0.0265885,-0.0283019,-0.00151883,0.173168,0.0139296,0.126488
0.0263624,-0.0283343,-0.00151883,0.177591,0.0162525,0.146184
0.0257484,-0.028207,-0.00151883,0.154883,0.0261046,0.157124
0.0258793,-0.0285606,-0.00151883,0.181811,0.0180802,0.180163
0.0240417,-0.0274441,-0.00151883,0.151494,0.0557849,0.214438
0.0236495,-0.0272144,-0.00151883,0.125057,0.0546871,0.209748
0.0242841,-0.0272057,-0.00151883,0.146689,0.058107,0.194625
0.0237658,-0.0275531,-0.00151883,0.147638,0.0534578,0.226132
0.0250625,-0.0284585,-0.00151883,0.171562,0.026079,0.211693
0.0250398,-0.0289644,-0.00151883,0.170937,0.00825294,0.216437
0.0249493,-0.0287196,-0.00151883,0.167486,0.0193497,0.219094
0.0253224,-0.0283297,-0.00151883,0.164481,0.0263386,0.188044
0.0253095,-0.029227,-0.00151883,0.16259,-0.00574255,0.194033
0.0251431,-0.0273846,-0.00151883,0.170172,0.0542313,0.179865
0.0246912,-0.0272001,-0.00151883,0.149756,0.0568532,0.177305
0.0253518,-0.0271875,-0.00151883,0.159617,0.0506154,0.159791
0.0248036,-0.0275251,-0.00151883,0.1736,0.0584548,0.196654
0.0240172,-0.0284684,-0.00151883,0.144565,0.026558,0.231822
0.0236401,-0.0282214,-0.00151883,0.120237,0.0307268,0.21639
0.0242717,-0.0282167,-0.00151883,0.145377,0.0327674,0.213865
0.0237593,-0.0285663,-0.00151883,0.137261,0.0237326,0.238034
0.0230293,-0.0259666,-0.00151883,0.107599,0.0991463,0.233727
0.0225073,-0.0259644,-0.00151883,0.0889925,0.0998051,0.239789
0.0227647,-0.0258692,-0.00151883,0.0982342,0.102973,0.235815
0.0231497,-0.0262089,-0.00151883,0.105243,0.0838933,0.223163
0.0222541,-0.0262179,-0.00151883,0.0729689,0.0842232,0.233077
0.0220155,-0.025453,-0.00151883,0.0619672,0.116816,0.239006
0.021643,-0.0252093,-0.00151883,0.0398705,0.112233,0.220075
0.0217566,-0.0255543,-0.00151883,0.0521066,0.115539,0.243378
0.0219967,-0.0264754,-0.00151883,0.0665853,0.0818057,0.244585
0.0219922,-0.0269658,-0.00151883,0.0668286,0.0664118,0.244359
0.021903,-0.0267226,-0.00151883,0.0620577,0.0741734,0.24392
0.0222531,-0.0263425,-0.00151883,0.073311,0.0800743,0.233013
0.0222494,-0.0272234,-0.00151883,0.0738609,0.052325,0.232415
0.0230038,-0.0274714,-0.00151883,0.110535,0.048831,0.237136
0.0226337,-0.0272224,-0.00151883,0.0848215,0.0511176,0.225414
0.023259,-0.0272172,-0.00151883,0.115851,0.0542946,0.223603
0.0227518,-0.0275678,-0.00151883,0.100169,0.0456043,0.241779
0.0219895,-0.0274831,-0.00151883,0.066791,0.0479112,0.241129
0.0216288,-0.0272254,-0.00151883,0.046342,0.0522217,0.225124
0.0217471,-0.0275738,-0.00151883,0.057363,0.0461104,0.241559
0.0229952,-0.0284803,-0.00151883,0.103585,0.0226387,0.237408
0.0229936,-0.0289691,-0.00151883,0.10193,0.00661809,0.238328
0.0229029,-0.0287253,-0.00151883,0.0962992,0.0166594,0.23674
0.0232531,-0.0283477,-0.00151883,0.109691,0.0241225,0.226892
0.0232518,-0.0292268,-0.00151883,0.106753,-0.00470614,0.22848
0.0219868,-0.028486,-0.00151883,0.06407,0.0204446,0.236838
0.0216278,-0.0282263,-0.00151883,0.0458705,0.0254034,0.220339
0.0222474,-0.0282254,-0.00151883,0.070651,0.0254942,0.228518
0.0217463,-0.0285753,-0.00151883,0.0555445,0.0186656,0.236843
0.0210008,-0.0254681,-0.00151883,0.015479,0.119466,0.243161
0.0206346,-0.0252171,-0.00151883,-0.00391058,0.116122,0.222153
0.0207506,-0.0255643,-0.00151883,0.00484843,0.118665,0.24556
0.019992,-0.0254767,-0.00151883,-0.0319336,0.131662,0.240516
0.0199882,-0.0259647,-0.00151883,-0.024427,0.114961,0.240069
0.0198996,-0.0257226,-0.00151883,-0.0321406,0.124384,0.239902
0.0202493,-0.025344,-0.00151883,-0.0209132,0.123625,0.230155
0.0202468,-0.0262246,-0.00151883,-0.00714305,0.0932719,0.229169
0.0200035,-0.0244547,-0.00151883,-0.0424558,0.155144,0.223219
0.019632,-0.0242057,-0.00151883,-0.0519993,0.141148,0.190308
0.0202563,-0.0241988,-0.00151883,-0.0265859,0.143728,0.210088
0.0197494,-0.0245543,-0.00151883,-0.054569,0.15753,0.223064
0.0150327,-0.0334394,-0.00151883,-0.0543159,-0.153266,0.134899
0.0145584,-0.033317,-0.00151883,-0.0467449,-0.127528,0.129432
0.0146301,-0.0335729,-0.00151883,-0.0479649,-0.141427,0.128332
0.0269885,-0.0297206,-0.00151883,0.144554,-0.00875951,0.0946461
0.0267642,-0.0297237,-0.00151883,0.16354,-0.0125701,0.11403
0.0266209,-0.0293488,-0.00151883,0.178032,-0.00694443,0.129316
0.0265075,-0.0297296,-0.00151883,0.178456,-0.0171981,0.142437
0.0265033,-0.0293329,-0.00151883,0.185164,-0.00865733,0.142291
0.0265574,-0.0302331,-0.00151883,0.174254,-0.0248583,0.127116
0.0265104,-0.0302451,-0.00151883,0.170512,-0.0261992,0.129831
0.0265889,-0.0301667,-0.00151883,0.171506,-0.0239775,0.125178
0.0262811,-0.0293995,-0.00151883,0.184173,-0.012003,0.157878
0.0257187,-0.0292269,-0.00151883,0.157861,-0.003102,0.17291
0.0264837,-0.0292258,-0.00151883,0.178142,-0.00560892,0.139431
0.0258747,-0.029583,-0.00151883,0.183613,-0.0179599,0.183271
0.0250411,-0.0294892,-0.00151883,0.171181,-0.0188663,0.215222
0.024658,-0.0292269,-0.00151883,0.144288,-0.00300722,0.209195
0.0247864,-0.0295759,-0.00151883,0.168291,-0.0221158,0.224599
0.0240119,-0.0294805,-0.00151883,0.14355,-0.0176919,0.234659
0.0236373,-0.0292268,-0.00151883,0.115447,-0.00256598,0.221185
0.0242669,-0.0292269,-0.00151883,0.141531,-0.00579906,0.221399
0.0237592,-0.0295736,-0.00151883,0.136932,-0.0207947,0.23862
0.0250942,-0.0304763,-0.00151883,0.171442,-0.052441,0.19252
0.0246706,-0.0302421,-0.00151883,0.147972,-0.0407822,0.197899
0.0253267,-0.0302475,-0.00151883,0.15907,-0.0376073,0.177333
0.0248026,-0.030577,-0.00151883,0.173258,-0.05996,0.204053
0.0240309,-0.030481,-0.00151883,0.154257,-0.0531848,0.22193
0.0236418,-0.0302333,-0.00151883,0.12215,-0.0366349,0.215002
0.0242737,-0.0302388,-0.00151883,0.147538,-0.0436917,0.210878
0.0237669,-0.0305771,-0.00151883,0.149478,-0.0546005,0.22645
0.0251951,-0.0314537,-0.00151883,0.169886,-0.068574,0.160468
0.0247052,-0.0312668,-0.00151883,0.153438,-0.0649155,0.172342
0.0253629,-0.0312815,-0.00151883,0.159005,-0.05827,0.152975
0.0248397,-0.0315859,-0.00151883,0.176204,-0.0790775,0.170991
0.0266048,-0.03033,-0.00151883,0.166316,-0.024019,0.124886
0.0265457,-0.0307687,-0.00151883,0.153927,-0.0351963,0.125313
0.0265222,-0.0302959,-0.00151883,0.172417,-0.0278342,0.130694
0.0265659,-0.031106,-0.00151883,0.140303,-0.0303221,0.106707
0.0191147,-0.021848,-0.00151883,-0.0529833,0.129255,0.12056
0.0187455,-0.0217046,-0.00151883,-0.0557126,0.117536,0.106025
0.0183223,-0.02188,-0.00151883,-0.0620937,0.120412,0.108596
0.018175,-0.0218911,-0.00151883,-0.0612225,0.118712,0.108225
0.0181836,-0.021955,-0.00151883,-0.0651885,0.12215,0.111552
0.0177232,-0.021932,-0.00151883,-0.0654337,0.114339,0.108871
0.0181438,-0.0220703,-0.00151883,-0.0674372,0.121341,0.112633
0.0176425,-0.0219665,-0.00151883,-0.0565251,0.0978148,0.099599
0.0177151,-0.0222671,-0.00151883,-0.0718107,0.113818,0.11258
0.0171823,-0.0218824,-0.00151883,-0.0457945,0.0947915,0.0942567
0.017183,-0.0220542,-0.00151883,-0.0523135,0.101956,0.0973083
0.0190648,-0.0221969,-0.00151883,-0.0616355,0.134877,0.132981
0.0189699,-0.0228505,-0.00151883,-0.0712999,0.141437,0.14851
0.018886,-0.0225983,-0.00151883,-0.0695179,0.13147,0.136996
0.0192411,-0.0220631,-0.00151883,-0.0528459,0.132129,0.130836
0.019244,-0.0231629,-0.00151883,-0.0620526,0.141712,0.158035
0.0166111,-0.0220612,-0.00151883,-0.0545511,0.111773,0.0974319
0.0160139,-0.0219939,-0.00151883,-0.0456227,0.0939004,0.098917
0.0160695,-0.0229549,-0.00151883,-0.0776591,0.142341,0.110614
0.0160346,-0.022507,-0.00151883,-0.0679611,0.124713,0.109344
0.0160192,-0.0219787,-0.00151883,-0.0432215,0.0900437,0.0972948
0.016078,-0.0229937,-0.00151883,-0.0770066,0.141122,0.109611
0.0159949,-0.022906,-0.00151883,-0.0747094,0.136741,0.10741
0.0155717,-0.0226856,-0.00151883,-0.0639993,0.117755,0.0967765
0.0155422,-0.0224273,-0.00151883,-0.0519214,0.0918745,0.0940876
0.015792,-0.022465,-0.00151883,-0.060657,0.110632,0.0988571
0.0152302,-0.0229069,-0.00151883,-0.0585517,0.117571,0.0996767
0.0154599,-0.0223355,-0.00151883,-0.0481926,0.081546,0.098354
0.0159455,-0.0220226,-0.00151883,-0.0452896,0.0922828,0.0967158
0.0150759,-0.0228921,-0.00151883,-0.0524338,0.108751,0.0985321
0.0160223,-0.0230647,-0.00151883,-0.0786786,0.144581,0.110433
0.0155333,-0.0229634,-0.00151883,-0.0636172,0.12143,0.0963
0.0156187,-0.0232432,-0.00151883,-0.0772847,0.14427,0.106582
0.0150871,-0.0230435,-0.00151883,-0.0550802,0.116076,0.100368
0.01898,-0.0234338,-0.00151883,-0.0829663,0.166532,0.165583
0.0189869,-0.0239389,-0.00151883,-0.0859936,0.172601,0.179555
0.0188945,-0.0236859,-0.00151883,-0.0889921,0.17208,0.167132
0.0192442,-0.0232985,-0.00151883,-0.0634447,0.144616,0.163303
0.0192452,-0.0242051,-0.00151883,-0.0696893,0.156389,0.188322
0.0179888,-0.023388,-0.00151883,-0.0966045,0.168389,0.139359
0.0176038,-0.0231302,-0.00151883,-0.0781942,0.12845,0.114156
0.0182259,-0.0231463,-0.00151883,-0.0819928,0.142069,0.132417
0.0177174,-0.0234775,-0.00151883,-0.100326,0.172281,0.135719
0.0189905,-0.0244615,-0.00151883,-0.086862,0.175929,0.197714
0.0189887,-0.0249609,-0.00151883,-0.0823461,0.1693,0.209459
0.0188981,-0.0247131,-0.00151883,-0.0903657,0.176668,0.199124
