Points_0,Points_1,Points_2,U_0,U_1,U_2
0.0121595,0.0126902,-0.00771923,-0.24509,-0.0105145,0.106718
0.0126753,0.0121938,-0.00771923,-0.26495,-0.0369159,0.139393
0.0126751,0.0120916,-0.00771923,-0.265338,-0.0413399,0.139222
0.013181,0.0116871,-0.00771923,-0.269917,-0.0691958,0.179469
0.0130377,0.0116869,-0.00771923,-0.268932,-0.0672472,0.168989
0.0122073,0.0116886,-0.00771923,-0.248221,-0.0485936,0.117105
0.0121562,0.0116888,-0.00771923,-0.246249,-0.0473197,0.115086
0.0126641,0.0113174,-0.00771923,-0.259748,-0.072168,0.139942
0.0126604,0.0111724,-0.00771923,-0.257027,-0.0757327,0.140467
0.0121408,0.0111747,-0.00771923,-0.232512,-0.0600609,0.11665
0.0131711,0.0111757,-0.00771923,-0.241645,-0.0802884,0.168762
0.0136871,0.0113635,-0.00771923,-0.269285,-0.0920979,0.207259
0.0133387,0.0116876,-0.00771923,-0.271037,-0.0710214,0.186501
0.0136851,0.0111805,-0.00771923,-0.267246,-0.100276,0.208788
0.0136907,0.0120258,-0.00771923,-0.275277,-0.0533937,0.209541
0.0141966,0.0116894,-0.00771923,-0.242802,-0.0778245,0.241841
0.014028,0.0116892,-0.00771923,-0.251471,-0.0768747,0.229846
0.0141963,0.0121938,-0.00771923,-0.243054,-0.049045,0.248264
0.0126566,0.0110065,-0.00771923,-0.253674,-0.079487,0.136465
0.0131634,0.010664,-0.00771923,-0.254828,-0.106759,0.169834
0.0129653,0.0106615,-0.00771923,-0.25134,-0.100189,0.154648
0.013997,0.010675,-0.00771923,-0.242603,-0.129043,0.217327
0.0136744,0.0101631,-0.00771923,-0.24645,-0.146932,0.188665
0.0136774,0.010363,-0.00771923,-0.252516,-0.139111,0.191585
0.0141912,0.0106764,-0.00771923,-0.232533,-0.13157,0.229066
0.0141866,0.0101687,-0.00771923,-0.216626,-0.154319,0.213323
0.013684,0.0109894,-0.00771923,-0.265593,-0.108916,0.204546
0.0141925,0.0111824,-0.00771923,-0.234439,-0.10673,0.240033
0.0133637,0.0106673,-0.00771923,-0.257903,-0.113375,0.179373
0.0131474,0.0101492,-0.00771923,-0.223605,-0.121644,0.153163
0.0126227,0.0101363,-0.00771923,-0.231801,-0.107743,0.124617
0.0126328,0.0103453,-0.00771923,-0.237281,-0.100822,0.125398
0.012127,0.0106576,-0.00771923,-0.222729,-0.0698249,0.109309
0.0122944,0.0106579,-0.00771923,-0.229759,-0.0752747,0.114263
0.0120994,0.0101349,-0.00771923,-0.199607,-0.0816537,0.109111
0.011622,0.0111315,-0.00771923,-0.238473,-0.0505092,0.09222
0.0119761,0.010659,-0.00771923,-0.22189,-0.0665891,0.103935
0.0116234,0.0111849,-0.00771923,-0.240116,-0.0497473,0.0925661
0.0121135,0.0116893,-0.00771923,-0.246283,-0.0466773,0.113025
0.0116242,0.0112263,-0.00771923,-0.240892,-0.0489704,0.0920783
0.0110368,0.0127005,-0.00771923,-0.238057,-0.00692436,0.0839315
0.0106092,0.0131953,-0.00771923,-0.211725,0.00220185,0.0757603
0.0110446,0.0127176,-0.00771923,-0.238035,-0.0066489,0.0842156
0.0110183,0.0132009,-0.00771923,-0.214705,0.00283323,0.0821738
0.0110067,0.0137038,-0.00771923,-0.202618,0.0185772,0.0849182
0.0110312,0.0137044,-0.00771923,-0.203994,0.0187438,0.0848798
0.0187359,0.0106873,-0.00771923,0.0257121,-0.164954,0.333117
0.0187369,0.00967841,-0.00771923,0.0269702,-0.230099,0.2932
0.0197472,0.00866717,-0.00771923,0.0787635,-0.255529,0.191047
0.0207563,0.00866331,-0.00771923,0.122322,-0.243459,0.177482
0.0207573,0.008312,-0.00771923,0.112751,-0.243936,0.158771
0.0217705,0.00865612,-0.00771923,0.159385,-0.216632,0.156821
0.0217787,0.00762859,-0.00771923,0.109642,-0.199845,0.10362
0.0217807,0.00720047,-0.00771923,0.0888869,-0.189014,0.096245
0.0214001,0.00763405,-0.00771923,0.0987852,-0.205894,0.106485
0.0207605,0.00764221,-0.00771923,0.0853675,-0.223408,0.113493
0.0211425,0.00763734,-0.00771923,0.0932596,-0.211748,0.108765
0.0207627,0.00719392,-0.00771923,0.0742866,-0.22244,0.10077
0.0207587,0.00801045,-0.00771923,0.102541,-0.238099,0.141467
0.0203728,0.00764788,-0.00771923,0.0731714,-0.224847,0.11428
0.0197507,0.00765386,-0.00771923,0.0573955,-0.233889,0.11822
0.0201394,0.00765041,-0.00771923,0.067323,-0.227277,0.115268
0.0197564,0.00719691,-0.00771923,0.0546471,-0.236782,0.104164
0.0193641,0.00765826,-0.00771923,0.0438149,-0.237915,0.123411
0.0197492,0.00802247,-0.00771923,0.0676639,-0.249373,0.150015
0.0187381,0.00866967,-0.00771923,0.0241116,-0.26976,0.204182
0.0190843,0.00866899,-0.00771923,0.0431966,-0.262294,0.197646
0.0187389,0.00831156,-0.00771923,0.024634,-0.271338,0.183774
0.0187377,0.00902828,-0.00771923,0.02579,-0.263414,0.24386
0.0183883,0.00866994,-0.00771923,0.00733218,-0.267832,0.20473
0.019127,0.00766005,-0.00771923,0.0366304,-0.241766,0.126992
0.0187411,0.00766256,-0.00771923,0.0237839,-0.251301,0.135111
0.0187397,0.00802878,-0.00771923,0.0244522,-0.266127,0.165774
0.0183611,0.00766422,-0.00771923,0.0086135,-0.25164,0.135644
0.0187464,0.0072263,-0.00771923,0.0251111,-0.252777,0.125895
0.0177306,0.0126984,-0.00771923,-0.0455656,-0.0366612,0.310517
0.0177305,0.0122249,-0.00771923,-0.0417625,-0.0514668,0.32373
0.0172558,0.0126984,-0.00771923,-0.0607741,-0.0325414,0.307661
0.018214,0.0126986,-0.00771923,-0.00213879,-0.0358571,0.307656
0.0177308,0.0131832,-0.00771923,-0.0473312,0.0083614,0.320579
0.0171877,0.0147069,-0.00771923,-0.0654343,0.0946886,0.310403
0.016725,0.0147078,-0.00771923,-0.0916023,0.100951,0.312416
0.0167244,0.0151473,-0.00771923,-0.0993213,0.141825,0.326094
0.0162869,0.0147085,-0.00771923,-0.126096,0.103896,0.314244
0.0167259,0.0142468,-0.00771923,-0.0883982,0.0784527,0.323224
0.0167259,0.0141642,-0.00771923,-0.0873641,0.0742653,0.323423
0.0167261,0.0137026,-0.00771923,-0.0775359,0.0459196,0.313727
0.0162727,0.0137028,-0.00771923,-0.117519,0.0426358,0.319416
0.0172039,0.0137023,-0.00771923,-0.0611752,0.0502334,0.309661
0.0167264,0.0132353,-0.00771923,-0.0805469,0.0112942,0.322053
0.016068,0.0167318,-0.00771923,-0.13644,0.226358,0.25089
0.0157067,0.016735,-0.00771923,-0.157545,0.224952,0.24129
0.0157044,0.0170785,-0.00771923,-0.152676,0.240832,0.224041
0.0153688,0.0167393,-0.00771923,-0.179211,0.224387,0.229429
0.0157091,0.0163726,-0.00771923,-0.1687,0.216096,0.268748
0.0157105,0.0160913,-0.00771923,-0.173146,0.205183,0.283291
0.0157124,0.01572,-0.00771923,-0.173908,0.182492,0.294857
0.0153425,0.0157222,-0.00771923,-0.19029,0.174868,0.272663
0.0161134,0.0157179,-0.00771923,-0.143275,0.180645,0.302008
0.0157145,0.0153211,-0.00771923,-0.179856,0.158451,0.315425
0.0146923,0.0160607,-0.00771923,-0.221377,0.184616,0.228297
0.0146962,0.0157265,-0.00771923,-0.220759,0.165666,0.239459
0.014358,0.0157296,-0.00771923,-0.226632,0.155469,0.212414
0.0150559,0.0157239,-0.00771923,-0.202782,0.170384,0.257653
0.0146993,0.0153723,-0.00771923,-0.229358,0.15046,0.259487
0.0136446,0.0167732,-0.00771923,-0.198915,0.15225,0.123899
0.0136529,0.01649,-0.00771923,-0.215996,0.152743,0.138987
0.0133788,0.0167803,-0.00771923,-0.196357,0.138355,0.113914
0.0139229,0.0167665,-0.00771923,-0.199173,0.165176,0.140932
0.0136358,0.0170243,-0.00771923,-0.191808,0.157303,0.118668
0.0128136,0.0167974,-0.00771923,-0.191496,0.112114,0.0959195
0.0125771,0.0168051,-0.00771923,-0.191478,0.101049,0.0877003
0.0125741,0.0170008,-0.00771923,-0.184435,0.1028,0.0855842
0.0123781,0.0168154,-0.00771923,-0.190521,0.098774,0.0897581
0.0125883,0.0165664,-0.00771923,-0.204932,0.103909,0.0939325
0.0172005,0.0126983,-0.00771923,-0.0625421,-0.0321748,0.307628
0.0167258,0.012698,-0.00771923,-0.0789668,-0.0284023,0.310243
0.0167264,0.0131651,-0.00771923,-0.0806335,0.00658582,0.321841
0.0162763,0.0126979,-0.00771923,-0.118181,-0.0235123,0.316683
0.0167255,0.0122431,-0.00771923,-0.0868034,-0.052447,0.320318
0.01773,0.0116937,-0.00771923,-0.0332551,-0.0638507,0.31693
0.0177298,0.0112469,-0.00771923,-0.0315713,-0.112556,0.33424
0.0172762,0.0116936,-0.00771923,-0.0579404,-0.0692067,0.311309
0.0181934,0.0116942,-0.00771923,-0.00340923,-0.0630751,0.314416
0.0177304,0.012167,-0.00771923,-0.0411657,-0.053007,0.324025
0.017177,0.0116935,-0.00771923,-0.063006,-0.0703318,0.310669
0.0167243,0.0116926,-0.00771923,-0.0887486,-0.0765737,0.310631
0.0167254,0.0121462,-0.00771923,-0.0876438,-0.0567736,0.320238
0.016298,0.0116922,-0.00771923,-0.121892,-0.0794864,0.313238
0.0167235,0.0112668,-0.00771923,-0.0893745,-0.111205,0.315103
0.0157167,0.0147098,-0.00771923,-0.174321,0.110152,0.322898
0.0157181,0.0142851,-0.00771923,-0.178974,0.0826599,0.337616
0.0153178,0.0147106,-0.00771923,-0.194648,0.109576,0.301633
0.0161515,0.0147087,-0.00771923,-0.136339,0.105017,0.315407
0.0157153,0.0151141,-0.00771923,-0.180022,0.144794,0.320917
0.0150937,0.014711,-0.00771923,-0.205965,0.109657,0.29136
0.0147034,0.0147121,-0.00771923,-0.227812,0.110874,0.274412
0.0147012,0.0150731,-0.00771923,-0.23169,0.135442,0.269357
0.0143418,0.0147134,-0.00771923,-0.237234,0.103343,0.23855
0.0147048,0.0143379,-0.00771923,-0.236293,0.086541,0.287564
0.0157164,0.0116912,-0.00771923,-0.170218,-0.0852163,0.32287
0.0157153,0.0113033,-0.00771923,-0.174435,-0.118571,0.327356
0.0153314,0.0116909,-0.00771923,-0.19159,-0.085,0.305783
0.0161382,0.0116919,-0.00771923,-0.133794,-0.080714,0.314857
0.0157177,0.012106,-0.00771923,-0.169016,-0.0566212,0.32317
0.0157185,0.0126977,-0.00771923,-0.170854,-0.0183774,0.330508
0.0161659,0.0126979,-0.00771923,-0.127401,-0.0225545,0.318552
0.0157181,0.0122795,-0.00771923,-0.169077,-0.0459788,0.324416
0.0153107,0.0126979,-0.00771923,-0.195476,-0.0171321,0.312605
0.0157192,0.0131285,-0.00771923,-0.168675,0.00681964,0.328345
0.0157187,0.0137031,-0.00771923,-0.170415,0.0400395,0.332332
0.0161703,0.0137028,-0.00771923,-0.126166,0.042141,0.321005
0.0157192,0.0132718,-0.00771923,-0.168633,0.0145311,0.32857
0.0153061,0.0137033,-0.00771923,-0.195182,0.040022,0.311451
0.0157184,0.0141296,-0.00771923,-0.178429,0.0726945,0.339089
0.0147055,0.0140802,-0.00771923,-0.237599,0.0700513,0.290747
0.0147061,0.0137039,-0.00771923,-0.232905,0.0409411,0.286826
0.0143363,0.0137045,-0.00771923,-0.243788,0.0385537,0.248344
0.0151108,0.0137035,-0.00771923,-0.20671,0.0402031,0.303087
0.0147065,0.0133259,-0.00771923,-0.240147,0.0195782,0.297501
0.0151055,0.0126979,-0.00771923,-0.207714,-0.0165893,0.305301
0.0147063,0.012698,-0.00771923,-0.234012,-0.0156629,0.292428
0.0147065,0.0130749,-0.00771923,-0.240343,0.0064002,0.298896
0.0147059,0.012331,-0.00771923,-0.238707,-0.0437577,0.297732
0.014342,0.0126983,-0.00771923,-0.247749,-0.0141163,0.258142
0.0147054,0.0120524,-0.00771923,-0.237121,-0.0618252,0.295526
0.0147044,0.0116902,-0.00771923,-0.228547,-0.0862158,0.284573
0.0143588,0.0116898,-0.00771923,-0.240596,-0.0810486,0.254801
0.0150789,0.0116906,-0.00771923,-0.205461,-0.0851336,0.296729
0.0147033,0.0113466,-0.00771923,-0.231356,-0.111416,0.286153
0.0136845,0.0147166,-0.00771923,-0.255193,0.0926386,0.181804
0.013687,0.0143683,-0.00771923,-0.265158,0.0739176,0.189602
0.0133193,0.0147192,-0.00771923,-0.24307,0.083312,0.156652
0.0140401,0.0147146,-0.00771923,-0.244474,0.0981091,0.212761
0.013681,0.0150574,-0.00771923,-0.248317,0.107674,0.174566
0.0136715,0.0157373,-0.00771923,-0.240925,0.139483,0.165315
0.0140035,0.0157331,-0.00771923,-0.232801,0.14656,0.188191
0.0136769,0.0154036,-0.00771923,-0.243522,0.122434,0.169329
0.0136641,0.0160466,-0.00771923,-0.233821,0.147935,0.15584
0.013336,0.0157451,-0.00771923,-0.234673,0.126003,0.144901
0.0126085,0.0160626,-0.00771923,-0.222886,0.104969,0.10275
0.0126196,0.0157643,-0.00771923,-0.226363,0.101876,0.106797
0.0122693,0.0157692,-0.00771923,-0.214818,0.0889738,0.0987969
0.0129548,0.0157546,-0.00771923,-0.228797,0.112911,0.125123
0.0126335,0.0154064,-0.00771923,-0.233751,0.0933051,0.113339
0.0126529,0.0147252,-0.00771923,-0.227195,0.0693802,0.11706
0.012661,0.0143246,-0.00771923,-0.237252,0.0531999,0.123145
0.0122051,0.0147275,-0.00771923,-0.212246,0.0559152,0.0980473
0.0130309,0.0147217,-0.00771923,-0.235139,0.0771081,0.139856
0.0126431,0.0151015,-0.00771923,-0.234948,0.0848204,0.116345
0.0120382,0.0147285,-0.00771923,-0.207119,0.0514796,0.0918047
0.0115693,0.0147279,-0.00771923,-0.196413,0.0384003,0.0721151
0.011559,0.0151407,-0.00771923,-0.194253,0.0478193,0.0767013
0.0115943,0.014221,-0.00771923,-0.214494,0.0310562,0.0806537
0.0115985,0.0142195,-0.00771923,-0.214582,0.03107,0.0808753
0.011142,0.0147212,-0.00771923,-0.188262,0.0343923,0.0765713
0.0115937,0.0142195,-0.00771923,-0.214292,0.0309825,0.0806049
0.0115903,0.0142194,-0.00771923,-0.214426,0.0309862,0.0806383
0.0118955,0.0157753,-0.00771923,-0.204636,0.0762337,0.0919137
0.0115411,0.015782,-0.00771923,-0.197877,0.0636974,0.0846284
0.011532,0.0161057,-0.00771923,-0.198145,0.0734309,0.0902886
0.0115512,0.0153864,-0.00771923,-0.194566,0.0529581,0.079452
0.0112132,0.0157993,-0.00771923,-0.185244,0.0533534,0.0743751
0.0136898,0.0137059,-0.00771923,-0.263509,0.0353492,0.189185
0.0133152,0.0137073,-0.00771923,-0.25029,0.0313735,0.162995
0.0136885,0.0140557,-0.00771923,-0.26776,0.0576827,0.191834
0.0130581,0.0137084,-0.00771923,-0.242706,0.0289219,0.147768
0.0126681,0.0137101,-0.00771923,-0.233497,0.0251935,0.123915
0.012664,0.0141156,-0.00771923,-0.238719,0.0450454,0.124527
0.0121581,0.0137122,-0.00771923,-0.219053,0.0221957,0.105051
0.0126732,0.0132936,-0.00771923,-0.250273,0.00979807,0.129193
0.0115944,0.0142178,-0.00771923,-0.21454,0.030971,0.0807112
0.0116049,0.0137109,-0.00771923,-0.211299,0.0200101,0.0853248
0.012137,0.0137123,-0.00771923,-0.21853,0.0220902,0.104361
0.0116197,0.0132317,-0.00771923,-0.238209,0.00665959,0.0875886
0.0116833,0.0132062,-0.00771923,-0.239849,0.00537142,0.0904121
0.0115509,0.0132055,-0.00771923,-0.238146,0.00525086,0.0865676
0.0110579,0.0137047,-0.00771923,-0.204713,0.0188244,0.0847442
0.0116088,0.0132059,-0.00771923,-0.235771,0.00563399,0.0864862
0.0180771,0.00866996,-0.00771923,-0.00640193,-0.26811,0.206787
0.0177277,0.00866984,-0.00771923,-0.0235246,-0.270702,0.211317
0.0177278,0.00902751,-0.00771923,-0.0244509,-0.254707,0.239331
0.0173835,0.00866917,-0.00771923,-0.0444558,-0.263574,0.207571
0.0177281,0.00831669,-0.00771923,-0.0215093,-0.275081,0.190652
0.0177293,0.0106873,-0.00771923,-0.0272312,-0.164288,0.331689
0.0177289,0.0102801,-0.00771923,-0.0279898,-0.197959,0.326159
0.0173117,0.010687,-0.00771923,-0.0566387,-0.169061,0.340405
0.0181568,0.0106878,-0.00771923,-0.00444964,-0.162847,0.32937
0.0177297,0.0111317,-0.00771923,-0.0309483,-0.123022,0.335527
0.0181086,0.00967868,-0.00771923,-0.00601964,-0.227751,0.290901
0.0177283,0.00967842,-0.00771923,-0.0267596,-0.229214,0.29369
0.0177287,0.0100779,-0.00771923,-0.0278551,-0.210217,0.318713
0.0173563,0.009678,-0.00771923,-0.0518975,-0.223798,0.288429
0.017728,0.00931245,-0.00771923,-0.0253809,-0.243989,0.26148
0.0160933,0.010684,-0.00771923,-0.136973,-0.159069,0.314209
0.015713,0.0106828,-0.00771923,-0.166868,-0.160007,0.310542
0.0157145,0.0110626,-0.00771923,-0.173573,-0.13511,0.324419
0.0153629,0.0106818,-0.00771923,-0.184126,-0.154661,0.293269
0.0157122,0.0103326,-0.00771923,-0.167991,-0.184358,0.302605
0.0167198,0.00967669,-0.00771923,-0.0950543,-0.219707,0.286245
0.0170868,0.00967756,-0.00771923,-0.0688303,-0.221442,0.286481
0.0167192,0.00932777,-0.00771923,-0.0944674,-0.240718,0.265099
0.0167207,0.0100527,-0.00771923,-0.0971855,-0.204061,0.31109
0.0163722,0.00967575,-0.00771923,-0.115564,-0.215328,0.276317
0.0157105,0.00967364,-0.00771923,-0.155976,-0.212396,0.263883
0.0160496,0.00967484,-0.00771923,-0.13387,-0.213038,0.269402
0.01571,0.00934738,-0.00771923,-0.150718,-0.231077,0.244888
0.0157114,0.0100138,-0.00771923,-0.16455,-0.199935,0.288033
0.0153874,0.00967236,-0.00771923,-0.169789,-0.205192,0.247809
0.0147007,0.0106797,-0.00771923,-0.218975,-0.148243,0.266715
0.0150399,0.0106809,-0.00771923,-0.199918,-0.151107,0.27974
0.0146998,0.0103602,-0.00771923,-0.219055,-0.16838,0.258361
0.0147022,0.0110148,-0.00771923,-0.228101,-0.130511,0.280223
0.0143788,0.0106778,-0.00771923,-0.230054,-0.13862,0.242161
0.0146974,0.00966892,-0.00771923,-0.201333,-0.194682,0.22071
0.0150148,0.00967074,-0.00771923,-0.185466,-0.198796,0.232755
0.0146968,0.00935165,-0.00771923,-0.194318,-0.209091,0.206348
0.0146986,0.00998342,-0.00771923,-0.212451,-0.184653,0.241928
0.0143818,0.00966566,-0.00771923,-0.207411,-0.183459,0.201516
0.0181068,0.00766467,-0.00771923,-0.000539004,-0.25353,0.136757
0.0177295,0.00766488,-0.00771923,-0.0157385,-0.259425,0.140058
0.0177285,0.00802329,-0.00771923,-0.0193898,-0.271535,0.171242
0.0173604,0.00766313,-0.00771923,-0.0322188,-0.253791,0.139163
0.0177319,0.00726259,-0.00771923,-0.0142072,-0.258459,0.128385
0.0136916,0.0126988,-0.00771923,-0.273218,-0.0117226,0.203803
0.0126752,0.0127001,-0.00771923,-0.253173,-0.0113231,0.127534
0.0121634,0.0127008,-0.00771923,-0.244879,-0.00998079,0.106773
0.0126712,0.0116864,-0.00771923,-0.258876,-0.0599422,0.140455
0.0136893,0.0116885,-0.00771923,-0.265181,-0.0732497,0.204182
0.0126462,0.0106578,-0.00771923,-0.239363,-0.0859342,0.128612
0.0136805,0.0106723,-0.00771923,-0.255823,-0.121748,0.196911
0.0167183,0.00866753,-0.00771923,-0.0848383,-0.256937,0.206177
0.0167179,0.0083237,-0.00771923,-0.0791871,-0.263184,0.188424
0.016386,0.00866644,-0.00771923,-0.0983943,-0.251466,0.198522
0.0170586,0.0086685,-0.00771923,-0.0627795,-0.25939,0.206015
0.0167187,0.00900981,-0.00771923,-0.0912368,-0.25125,0.240957
0.0160374,0.00866525,-0.00771923,-0.112376,-0.247956,0.192712
0.0157087,0.0086637,-0.00771923,-0.127754,-0.246927,0.188402
0.0157094,0.00898877,-0.00771923,-0.141126,-0.242103,0.21948
0.0153803,0.00866188,-0.00771923,-0.138702,-0.235838,0.17763
0.0157075,0.00832399,-0.00771923,-0.120724,-0.25283,0.174061
0.0146942,0.00865644,-0.00771923,-0.163738,-0.219677,0.160563
0.0150239,0.00865953,-0.00771923,-0.150379,-0.226617,0.1684
0.014691,0.00831342,-0.00771923,-0.152886,-0.223684,0.147132
0.0146956,0.0089798,-0.00771923,-0.181074,-0.217438,0.185549
0.0143585,0.00865135,-0.00771923,-0.166966,-0.202888,0.145198
0.0167174,0.00800852,-0.00771923,-0.0723619,-0.261151,0.169556
0.0167173,0.0076586,-0.00771923,-0.0614969,-0.251851,0.141468
0.016355,0.00765477,-0.00771923,-0.0735314,-0.245546,0.137331
0.0170829,0.00766151,-0.00771923,-0.043751,-0.251775,0.139544
0.0167169,0.00728249,-0.00771923,-0.0556589,-0.246842,0.127238
0.0157035,0.00764679,-0.00771923,-0.0967818,-0.241324,0.13353
0.0160645,0.00765158,-0.00771923,-0.0828813,-0.242511,0.135225
0.0156991,0.00727025,-0.00771923,-0.0907572,-0.237923,0.116064
0.0157057,0.00799655,-0.00771923,-0.111242,-0.250667,0.15765
0.0153429,0.00764123,-0.00771923,-0.103798,-0.227474,0.12426
0.0136691,0.00965473,-0.00771923,-0.22396,-0.163389,0.164889
0.0136672,0.00934277,-0.00771923,-0.214628,-0.172377,0.153591
0.0133581,0.00964417,-0.00771923,-0.219119,-0.150259,0.147123
0.0139836,0.00966021,-0.00771923,-0.21529,-0.171607,0.181038
0.0136729,0.00996119,-0.00771923,-0.240312,-0.154482,0.179585
0.0128824,0.00962502,-0.00771923,-0.212557,-0.132518,0.12415
0.0125966,0.00961286,-0.00771923,-0.210177,-0.122341,0.109508
0.0126112,0.00989366,-0.00771923,-0.224098,-0.114953,0.117453
0.0123119,0.00960584,-0.00771923,-0.195473,-0.105388,0.104218
0.0125901,0.00936055,-0.00771923,-0.203753,-0.125529,0.104207
0.0116206,0.0131798,-0.00771923,-0.24075,0.00451569,0.0876473
0.0121543,0.0127008,-0.00771923,-0.244989,-0.00996807,0.10629
0.0116292,0.0122175,-0.00771923,-0.255974,-0.0234067,0.0897049
0.0110545,0.0127005,-0.00771923,-0.238776,-0.00709554,0.084477
0.011621,0.0127013,-0.00771923,-0.245496,-0.00879532,0.0851776
0.0115808,0.0121984,-0.00771923,-0.254457,-0.0233584,0.0888232
0.0110452,0.0126845,-0.00771923,-0.238471,-0.00735998,0.0842164
0.0116748,0.0121978,-0.00771923,-0.25586,-0.0249635,0.0922116
0.0116213,0.0121983,-0.00771923,-0.253103,-0.0236003,0.0888643
0.0105724,0.0131977,-0.00771923,-0.208442,0.00192708,0.0746225
0.0105676,0.0131943,-0.00771923,-0.206644,0.0023567,0.0734646
0.0105724,0.0131914,-0.00771923,-0.209953,0.00216329,0.0745594
0.0110447,0.0127005,-0.00771923,-0.238515,-0.00705385,0.0843238
0.0106038,0.0122044,-0.00771923,-0.222452,-0.00216039,0.0755624
0.0105852,0.0122062,-0.00771923,-0.221183,-0.00148237,0.0749425
0.0105829,0.0122046,-0.00771923,-0.219848,-0.00116064,0.074296
0.0116295,0.01218,-0.00771923,-0.255897,-0.0248875,0.0899265
0.0116252,0.0116986,-0.00771923,-0.242666,-0.03723,0.0897618
0.0111208,0.0117055,-0.00771923,-0.230866,-0.0268739,0.0918672
0.0105853,0.012203,-0.00771923,-0.221219,-0.00140663,0.0747947
0.0108436,0.0112771,-0.00771923,-0.202145,-0.0142122,0.0992833
0.0136635,0.00863783,-0.00771923,-0.176492,-0.174777,0.117808
0.0139987,0.0086451,-0.00771923,-0.17076,-0.187844,0.131314
0.0136615,0.00828462,-0.00771923,-0.165957,-0.181048,0.108733
0.0136649,0.00895617,-0.00771923,-0.197364,-0.176279,0.136941
0.0133266,0.00862647,-0.00771923,-0.172272,-0.156382,0.106097
0.0140401,0.00761933,-0.00771923,-0.129827,-0.194489,0.0985075
0.0140887,0.00708561,-0.00771923,-0.101741,-0.17918,0.102424
0.013658,0.00798161,-0.00771923,-0.152722,-0.180126,0.101086
0.0132029,0.00760181,-0.00771923,-0.112938,-0.137661,0.0947467
0.0146836,0.00763172,-0.00771923,-0.119351,-0.210287,0.110913
0.0150433,0.00763711,-0.00771923,-0.109831,-0.218572,0.118159
0.0146782,0.00724024,-0.00771923,-0.102805,-0.197077,0.102655
0.0146876,0.00798346,-0.00771923,-0.139359,-0.220161,0.132418
0.0143062,0.00762519,-0.00771923,-0.127961,-0.203583,0.103601
0.0223614,0.00708132,-0.00771923,0.0921846,-0.175671,0.100635
0.0223123,0.00703916,-0.00771923,0.0887518,-0.175432,0.100369
0.0213522,0.00655917,-0.00771923,0.0502705,-0.171431,0.0788877
0.0217837,0.0070121,-0.00771923,0.0795044,-0.182028,0.093244
0.0212064,0.00656171,-0.00771923,0.0504255,-0.176556,0.0780417
0.0207645,0.00656961,-0.00771923,0.0518542,-0.198438,0.0767493
0.0207637,0.00703923,-0.00771923,0.069801,-0.21854,0.0961326
0.0207613,0.00613224,-0.00771923,0.0498242,-0.19913,0.0837472
0.0202878,0.00659087,-0.00771923,0.0479643,-0.204804,0.0770713
0.019765,0.00660451,-0.00771923,0.0457051,-0.217755,0.0786276
0.0202412,0.00659247,-0.00771923,0.0477161,-0.205617,0.0771177
0.0197712,0.0061122,-0.00771923,0.0469336,-0.219938,0.0846864
0.0197578,0.00708555,-0.00771923,0.0534845,-0.23478,0.100483
0.0192648,0.00662589,-0.00771923,0.0350344,-0.221331,0.0907978
0.0187482,0.00709461,-0.00771923,0.0251206,-0.250194,0.122494
0.0187568,0.00664085,-0.00771923,0.0242199,-0.232155,0.104629
0.0182688,0.00665352,-0.00771923,0.00698033,-0.229281,0.102415
0.0192613,0.006626,-0.00771923,0.0349677,-0.221384,0.090878
0.0187644,0.0061477,-0.00771923,0.0255897,-0.219681,0.102806
0.0188223,0.00611671,-0.00771923,0.0270677,-0.217108,0.100743
0.0187036,0.00612792,-0.00771923,0.023307,-0.217873,0.101784
0.0187564,0.00612653,-0.00771923,0.0250367,-0.215285,0.101237
0.0187662,0.00609864,-0.00771923,0.025682,-0.216783,0.101704
0.0187795,0.00559948,-0.00771923,0.0253863,-0.183305,0.0941149
0.0182635,0.00569289,-0.00771923,0.00926067,-0.187219,0.0915287
0.0192966,0.00556881,-0.00771923,0.0367908,-0.18715,0.0938695
0.019315,0.00559985,-0.00771923,0.0373154,-0.18843,0.0935102
0.019315,0.00556382,-0.00771923,0.0369068,-0.184577,0.0925694
0.0167173,0.00703322,-0.00771923,-0.0510725,-0.237841,0.116914
0.0167186,0.00665031,-0.00771923,-0.0413375,-0.214891,0.095009
0.0163164,0.00663709,-0.00771923,-0.0522998,-0.208449,0.0881301
0.0171451,0.00665641,-0.00771923,-0.0294859,-0.231679,0.100752
0.0167259,0.00622568,-0.00771923,-0.0288569,-0.204039,0.0911519
0.0177332,0.00707631,-0.00771923,-0.0133889,-0.253597,0.122139
0.0177374,0.00666079,-0.00771923,-0.0109676,-0.233349,0.101996
0.0173045,0.00665789,-0.00771923,-0.0251942,-0.234469,0.101755
0.0182213,0.0066543,-0.00771923,0.00552624,-0.229365,0.102294
0.0177459,0.00616417,-0.00771923,-0.0088858,-0.222292,0.0977745
0.016728,0.00608948,-0.00771923,-0.025062,-0.198385,0.0899522
0.0182367,0.00561955,-0.00771923,0.00833964,-0.183399,0.0900504
0.0177557,0.00563896,-0.00771923,-0.00505311,-0.187273,0.0870844
0.0177507,0.00519263,-0.00771923,-0.00138219,-0.152642,0.0735704
0.0172649,0.00565168,-0.00771923,-0.00795732,-0.188405,0.0857593
0.0177462,0.00614634,-0.00771923,-0.00879475,-0.221539,0.0975847
