Quality,U_0,U_1,U_2
6.35923634836e-08,0.254896342754,-0.0395707786083,0.16342201829
7.75041241255e-10,0.154718115926,0.133266612887,0.067778557539
1.21670061838e-08,0.141917437315,0.19706569612,0.0920536890626
9.87886011536e-08,0.141917437315,0.19706569612,0.0920536890626
1.15719019068e-07,0.199568942189,0.103044420481,0.093224465847
1.49673812434e-07,0.199568942189,0.103044420481,0.093224465847
1.34072646735e-07,-0.0817993357778,0.202915027738,0.106733776629
1.08290786635e-07,-0.0817993357778,0.202915027738,0.106733776629
8.94572908185e-08,-0.232923656702,0.00176591880154,0.0938552543521
1.55164076379e-08,-0.232923656702,0.00176591880154,0.0938552543521
8.54466627345e-08,-0.238967478275,0.0330196432769,0.0972938016057
6.1436932655e-09,-0.0585267171264,0.0162347257137,0.0810651779175
6.38861402929e-09,-0.0437954626977,0.00252609723248,0.0971913859248
9.18161305007e-08,-0.278942912817,0.00895187165588,0.0975425690413
1.10580073366e-08,-0.278942912817,0.00895187165588,0.0975425690413
9.31784519074e-08,-0.275780051947,-0.0123259657994,0.0992102473974
8.15028637375e-09,-0.275780051947,-0.0123259657994,0.0992102473974
8.22585324613e-08,-0.250960230827,0.026005955413,0.106634661555
5.22815160175e-09,-0.250960230827,0.026005955413,0.106634661555
5.19238111969e-08,-0.149961233139,0.00924528576434,0.10656376183
8.03119814419e-08,0.00890840869397,-0.0487580485642,0.110358595848
7.40285282727e-10,0.0707001015544,-0.220835790038,0.089967392385
9.07319521034e-09,0.00847676582634,-0.0488875247538,0.108874484897
5.12524077081e-08,0.032236687839,-0.19259750843,0.129596024752
8.76722285994e-08,0.0483731478453,-0.229971364141,0.149214103818
1.0475837311e-07,0.00883075036108,-0.0342689603567,0.0863454267383
1.14088229097e-07,0.00166802539025,-0.067712187767,0.0681592896581
1.00390201711e-08,0.0221791341901,-0.0694198086858,0.0938331112266
8.56361271526e-08,0.0634568706155,-0.249715864658,0.118822395802
9.25534357895e-08,0.0531163662672,-0.227007821202,0.129394322634
1.19654561086e-08,0.0531163662672,-0.227007821202,0.129394322634
1.0115260774e-08,-0.00176240806468,-0.0386358872056,0.114053241909
1.16302858399e-08,-0.0965688079596,-0.210246697068,0.209736898541
1.98174785367e-08,-0.0432229861617,-0.0371637381613,0.0886017903686
1.55043522774e-07,-0.0687512755394,-0.0503730513155,0.0636846199632
1.93991375463e-08,-0.193675011396,-0.112607963383,0.103029690683
5.03754318923e-08,-0.0465086139739,-0.0247263479978,0.11811286211
4.71770870555e-08,-0.0584996715188,-0.0174531340599,0.0783726647496
7.75470173795e-08,-0.0584996715188,-0.0174531340599,0.0783726647496
3.66714934317e-08,-0.00648108217865,-0.0608691461384,0.0692434832454
5.59038913122e-09,-0.00648108217865,-0.0608691461384,0.0692434832454
1.19555397234e-07,-0.00648108217865,-0.0608691461384,0.0692434832454
1.14067204115e-07,-0.0486559793353,-0.0103729283437,0.0969871133566
3.28708760445e-08,0.201882794499,-0.0132447779179,0.14554078877
1.63871360925e-10,0.0501529425383,0.0773370042443,0.0968166664243
1.83974351378e-10,0.0916887074709,0.0448070131242,0.108662523329
1.99843606941e-10,0.0745690241456,0.0704235956073,0.127116605639
1.26906880784e-07,0.242958903313,-0.0737878978252,0.104365222156
8.69386688673e-08,0.242958903313,-0.0737878978252,0.104365222156
1.33463652856e-07,0.182949498296,-0.244506880641,0.102329358459
1.49825402655e-07,0.182949498296,-0.244506880641,0.102329358459
5.63496590448e-09,0.182949498296,-0.244506880641,0.102329358459
4.57964830286e-08,0.182949498296,-0.244506880641,0.102329358459
1.21296504757e-07,0.141056105494,-0.131317287683,0.121251568198
4.44645390715e-08,0.141056105494,-0.131317287683,0.121251568198
8.18487991263e-08,-0.149325624108,0.196273088455,0.0828520655632
9.33360191531e-08,-0.149325624108,0.196273088455,0.0828520655632
6.31459803439e-08,0.199940651655,0.010255606845,0.113610491157
8.48685632509e-08,0.232532694936,0.0341839976609,0.133719012141
1.18826654918e-07,0.0336661227047,0.00368204643019,0.0779426395893
8.16350283622e-08,0.0307064503431,0.223247751594,0.127013877034
3.49949486403e-08,0.00758545612916,0.176063224673,0.115586034954
4.4588127664e-08,0.0836654305458,0.233897432685,0.166183546185
1.64497048552e-08,0.119669370353,0.242199853063,0.185929775238
1.22649893679e-08,0.0958338603377,0.225418537855,0.206373289227
6.22005060947e-08,0.0200156606734,0.071121327579,0.110185176134
1.83584755783e-08,0.0177409704775,0.0489613115788,0.10429764539
8.96262858513e-08,-0.0115717789158,0.0504001267254,0.100893117487
1.50107611029e-07,0.00903186108917,0.0774662494659,0.0619854107499
2.31409677323e-08,0.112207941711,0.0694602578878,0.204284355044
1.64267786769e-08,0.0193172562867,-0.0369978509843,0.0827038213611
1.82110450747e-08,0.162077963352,0.156616166234,0.148178204894
9.3205614754e-09,0.18307235837,0.138869643211,0.163716301322
3.68543965484e-09,0.231565460563,0.191471248865,0.18603271246
1.3371871839e-10,0.154718115926,0.133266612887,0.067778557539
6.59703399374e-09,0.135874167085,0.163552090526,0.186408057809
1.13455130707e-10,0.114860579371,0.107754975557,0.164164870977
1.77832497301e-07,0.0363455787301,0.0476479157805,0.0720135718584
1.1977969528e-07,0.0534735433757,0.04987237975,0.0818944647908
3.63504693065e-08,0.0457384139299,0.00867522135377,0.102250546217
1.22587885676e-07,0.0470009185374,-0.00908780377358,0.0919578373432
2.8439255396e-08,0.0470009185374,-0.00908780377358,0.0919578373432
9.87768109494e-09,0.0563418716192,0.0202132295817,0.081428989768
1.69269597504e-07,0.0776019468904,0.0186818167567,0.0613295100629
6.49547984982e-08,0.0241223685443,0.0671798139811,0.0884593725204
1.28521481648e-07,0.0241223685443,0.0671798139811,0.0884593725204
4.56846798672e-08,0.114097207785,0.250701576471,0.156775221229
6.9344898275e-08,-0.00419216277078,0.229504287243,0.114177450538
1.22997212831e-08,-0.00419216277078,0.229504287243,0.114177450538
6.71245072945e-08,0.0204557795078,0.235725864768,0.115959599614
2.38596530727e-09,0.0155565952882,0.0620056986809,0.0915691480041
6.70021021287e-08,-0.0197729803622,0.246948421001,0.119873143733
6.92260281997e-08,0.00683081103489,0.245070815086,0.116724617779
8.38336979871e-09,0.00683081103489,0.245070815086,0.116724617779
2.51634076597e-09,0.0013449996477,0.0438580960035,0.104877360165
2.92013318109e-08,-0.000111971850856,0.0311859194189,0.0780116543174
1.08892325483e-07,-0.000111971850856,0.0311859194189,0.0780116543174
1.10678935634e-09,-0.0103585841134,0.0636892542243,0.0946931093931
1.08106083481e-07,-0.00327755161561,0.0355166047812,0.0861277282238
7.03921837486e-08,-0.0344531498849,0.244624882936,0.147961437702
3.99848993689e-08,-0.007374310866,0.198347970843,0.129468843341
1.12508800713e-09,0.00268168165348,0.0518465898931,0.113902918994
1.8771938377e-08,0.00873610377312,0.0508703254163,0.100023709238
1.06497259719e-07,0.00873610377312,0.0508703254163,0.100023709238
2.81444657944e-08,-0.00668903673068,0.0490447990596,0.110693924129
1.25054730911e-08,-0.0174753442407,0.0541292540729,0.0852445363998
1.60770576343e-07,-0.0173423755914,0.0802091434598,0.0641438215971
1.34252244296e-07,-0.0236340034753,0.0518187656999,0.0806458517909
3.81500945071e-09,0.0468082241714,0.000270762335276,0.099423378706
1.33463623035e-08,0.241822808981,-0.00548172323033,0.0961990430951
8.82013761003e-08,0.241822808981,-0.00548172323033,0.0961990430951
8.98409436212e-08,0.245230510831,0.0244143493474,0.0999014303088
3.6663213264e-09,0.0587617196143,0.0131292156875,0.0824481546879
1.30701359423e-08,0.284878522158,-0.0207396820188,0.101831771433
8.91597204435e-08,0.284878522158,-0.0207396820188,0.101831771433
8.95200322768e-08,0.284449666739,0.00380086922087,0.103284217417
2.03376811564e-08,0.284449666739,0.00380086922087,0.103284217417
8.00149395777e-08,0.269616216421,-0.00836525671184,0.121057860553
1.8098653555e-08,0.269616216421,-0.00836525671184,0.121057860553
3.2688849752e-09,0.0770121514797,-0.0129817975685,0.0992104038596
7.49934250012e-08,0.279855132103,-0.035321354866,0.128668546677
3.22366939479e-09,0.0581892058253,-0.00165684439708,0.124555014074
3.01018789409e-08,0.0408361144364,-0.00847430713475,0.0935176089406
9.22717787247e-08,0.0408361144364,-0.00847430713475,0.0935176089406
1.73015831696e-10,0.242958903313,-0.0737878978252,0.104365222156
1.54220772911e-07,0.0583579875529,-0.0173993483186,0.0751707330346
3.78245661927e-08,0.0487585924566,-0.0235868934542,0.118967145681
1.93314060228e-08,0.0444480329752,-0.0392177328467,0.0886482149363
1.55471156911e-07,0.0698112249374,-0.050743792206,0.0650181472301
1.01657525366e-08,0.205105826259,-0.108335740864,0.0968148186803
8.96843318429e-08,-0.0413602143526,0.0513175912201,0.0707287862897
1.73263861438e-07,-0.0413602143526,0.0513175912201,0.0707287862897
7.71312744655e-08,-0.0406743101776,0.0449249371886,0.0714996010065
1.50551863875e-07,-0.0406743101776,0.0449249371886,0.0714996010065
1.5297512419e-07,-0.0156214162707,0.0284368023276,0.0910708904266
6.86128099883e-08,-0.0504519343376,0.0363305211067,0.0678106471896
1.39353640989e-07,-0.0353007093072,0.0136122815311,0.0925487652421
6.55069642922e-08,-0.0683380812407,0.0237872842699,0.106446556747
3.74856107162e-08,-0.231379985809,0.0944954380393,0.160671457648
1.27850203185e-08,-0.225319430232,0.105677701533,0.203114286065
1.13377699156e-08,-0.161537498236,0.109611131251,0.171970814466
3.13983407252e-08,-0.0662170648575,0.0267315208912,0.0836439654231
1.34808940725e-07,-0.0662170648575,0.0267315208912,0.0836439654231
3.26182174951e-08,-0.0462873056531,0.0206561610103,0.100389361382
2.91891330863e-08,-0.0462873056531,0.0206561610103,0.100389361382
1.74930270295e-08,-0.0529793277383,-0.0215996745974,0.130782172084
1.1886805304e-07,-0.0318362042308,0.00160532037262,0.0742384269834
3.55281842938e-08,-0.0318362042308,0.00160532037262,0.0742384269834
9.49132842451e-08,-0.228837415576,0.0365911275148,0.123135529459
5.45374419791e-08,-0.194665521383,0.017027085647,0.111158415675
9.74949841909e-09,-0.245920881629,0.0155204702169,0.0721937716007
9.6090355681e-10,-0.245920881629,0.0155204702169,0.0721937716007
3.04839557902e-08,-0.187725618482,-0.250075221062,0.100620865822
1.33737173333e-07,-0.187725618482,-0.250075221062,0.100620865822
3.11819463375e-08,-0.187725618482,-0.250075221062,0.100620865822
3.94927220371e-08,0.0467159040272,-0.129419103265,0.116591401398
5.72276917447e-08,0.0467159040272,-0.129419103265,0.116591401398
4.31910925323e-08,0.0467159040272,-0.129419103265,0.116591401398
2.64679221765e-08,0.0467159040272,-0.129419103265,0.116591401398
2.92729678865e-08,0.0707001015544,-0.220835790038,0.089967392385
1.00083782131e-07,0.0707001015544,-0.220835790038,0.089967392385
8.65912421462e-08,0.0707001015544,-0.220835790038,0.089967392385
1.00009206528e-07,0.0337337739766,-0.247313007712,0.104803875089
2.3821172005e-08,0.0337337739766,-0.247313007712,0.104803875089
6.81035663566e-08,0.0337337739766,-0.247313007712,0.104803875089
6.47283124756e-08,-0.0123407384381,-0.245126336813,0.090127825737
8.51556847732e-08,-0.0123407384381,-0.245126336813,0.090127825737
8.449625322e-08,-0.0123407384381,-0.245126336813,0.090127825737
8.63710289704e-10,-0.0937156528234,-0.223791718483,0.0954250320792
2.89945379169e-08,-0.0937156528234,-0.223791718483,0.0954250320792
6.9426924078e-08,-0.0937156528234,-0.223791718483,0.0954250320792
4.03047306788e-08,-0.0337798371911,-0.167558446527,0.134911939502
6.28634751693e-08,-0.0337798371911,-0.167558446527,0.134911939502
7.44594581244e-08,-0.0337798371911,-0.167558446527,0.134911939502
8.6328459198e-08,-0.0337798371911,-0.167558446527,0.134911939502
4.37040532202e-08,-0.0532693043351,-0.127172917128,0.111537538469
2.28751012099e-08,-0.0532693043351,-0.127172917128,0.111537538469
1.15687607036e-07,-0.0532693043351,-0.127172917128,0.111537538469
6.27175170125e-08,-0.0532693043351,-0.127172917128,0.111537538469
1.49627554177e-07,-0.136430621147,-0.130417779088,0.114950180054
3.51179440671e-09,-0.136430621147,-0.130417779088,0.114950180054
9.19545879831e-08,-0.136430621147,-0.130417779088,0.114950180054
2.97473122524e-11,-0.237393498421,-0.0941772013903,0.106656908989
1.02388124189e-07,-0.237393498421,-0.0941772013903,0.106656908989
1.56777362272e-07,-0.237393498421,-0.0941772013903,0.106656908989
1.32862190416e-08,-0.161543771625,-0.00199449225329,0.120472766459
3.98317540674e-08,-0.161543771625,-0.00199449225329,0.120472766459
7.89516492513e-08,-0.161543771625,-0.00199449225329,0.120472766459
5.47911323161e-08,-0.161543771625,-0.00199449225329,0.120472766459
3.62516883075e-08,-0.161543771625,-0.00199449225329,0.120472766459
1.87686062213e-08,-0.0346472710371,-0.0658317506313,0.175686329603
2.07784847583e-08,-0.0346472710371,-0.0658317506313,0.175686329603
1.2642010381e-07,-0.0346472710371,-0.0658317506313,0.175686329603
2.73758455141e-11,0.0469072423875,-0.20485201478,0.195528224111
8.76483156886e-11,0.188852190971,0.00255593564361,0.205829724669
3.24057065904e-11,0.254896342754,-0.0395707786083,0.16342201829
4.56735889456e-08,0.0532010495663,-0.012304556556,0.122298821807
1.05848142751e-12,0.107845067978,0.157718941569,0.0386183522642
3.50611900624e-13,0.107845067978,0.157718941569,0.0386183522642
1.47243155169e-12,0.107845067978,0.157718941569,0.0386183522642
6.21526741532e-10,0.120250739157,0.0952301695943,0.0434066615999
7.12934739022e-10,0.120250739157,0.0952301695943,0.0434066615999
7.36417622351e-08,0.0849257111549,0.293741226196,0.102921620011
6.99067416263e-08,0.0849257111549,0.293741226196,0.102921620011
6.29444685124e-08,0.0849257111549,0.293741226196,0.102921620011
8.17659100479e-08,0.0849257111549,0.293741226196,0.102921620011
8.48285469646e-10,0.154718115926,0.133266612887,0.067778557539
8.74293692998e-12,0.141917437315,0.19706569612,0.0920536890626
1.79155893065e-07,0.141917437315,0.19706569612,0.0920536890626
1.0231298592e-07,0.141917437315,0.19706569612,0.0920536890626
1.61471505403e-08,0.141917437315,0.19706569612,0.0920536890626
4.92781589423e-08,0.141917437315,0.19706569612,0.0920536890626
3.73999581946e-08,0.237649962306,0.229861721396,0.121090322733
3.10090701675e-08,0.237649962306,0.229861721396,0.121090322733
3.01717092595e-08,0.237649962306,0.229861721396,0.121090322733
3.6440418039e-08,0.237649962306,0.229861721396,0.121090322733
5.72574335635e-08,0.276407152414,0.182077541947,0.115679651499
5.83908321729e-08,0.276407152414,0.182077541947,0.115679651499
7.11280714917e-08,0.276407152414,0.182077541947,0.115679651499
4.6907058588e-08,0.276407152414,0.182077541947,0.115679651499
6.17948459035e-08,0.199568942189,0.103044420481,0.093224465847
8.7721067436e-08,0.199568942189,0.103044420481,0.093224465847
3.76871488097e-08,0.199568942189,0.103044420481,0.093224465847
1.06265668025e-07,0.199568942189,0.103044420481,0.093224465847
7.431252101e-08,0.279343158007,0.078147791326,0.100233212113
9.61667100431e-08,0.279343158007,0.078147791326,0.100233212113
8.90437753254e-08,0.279343158007,0.078147791326,0.100233212113
8.04175553145e-08,0.279343158007,0.078147791326,0.100233212113
7.13342488898e-08,0.305954694748,0.138702258468,0.14619769156
6.44500771918e-08,0.305954694748,0.138702258468,0.14619769156
7.15201860825e-08,0.305954694748,0.138702258468,0.14619769156
6.46081271503e-08,0.305954694748,0.138702258468,0.14619769156
4.55835400641e-08,0.288860499859,0.228004738688,0.172827318311
4.47712003877e-08,0.288860499859,0.228004738688,0.172827318311
4.95975152458e-08,0.288860499859,0.228004738688,0.172827318311
5.04974112751e-08,0.288860499859,0.228004738688,0.172827318311
5.7707473541e-08,0.326485186815,0.192219421268,0.229860141873
5.7071761355e-08,0.326485186815,0.192219421268,0.229860141873
5.88286031356e-08,0.326485186815,0.192219421268,0.229860141873
5.81788172378e-08,0.326485186815,0.192219421268,0.229860141873
4.57381456251e-08,0.139296874404,0.292022079229,0.112680226564
3.89572159601e-08,0.139296874404,0.292022079229,0.112680226564
3.99019170969e-08,0.139296874404,0.292022079229,0.112680226564
4.46432729846e-08,0.139296874404,0.292022079229,0.112680226564
6.31647952155e-08,0.135344237089,0.323040008545,0.138716861606
7.2507921476e-08,0.135344237089,0.323040008545,0.138716861606
5.98088099532e-08,0.135344237089,0.323040008545,0.138716861606
6.86578175702e-08,0.135344237089,0.323040008545,0.138716861606
4.87449774225e-08,0.210839375854,0.286850959063,0.167701393366
4.73904881448e-08,0.210839375854,0.286850959063,0.167701393366
4.90443582326e-08,0.210839375854,0.286850959063,0.167701393366
4.71015167494e-08,0.210839375854,0.286850959063,0.167701393366
6.19801725412e-08,0.186649367213,0.335211664438,0.224015146494
5.86283543901e-08,0.186649367213,0.335211664438,0.224015146494
5.70305305325e-08,0.186649367213,0.335211664438,0.224015146494
6.0285402172e-08,0.186649367213,0.335211664438,0.224015146494
3.1747634209e-10,-0.000837669183966,0.234699130058,0.0684084519744
5.23284103549e-10,-0.000837669183966,0.234699130058,0.0684084519744
1.49325442636e-10,-0.000837669183966,0.234699130058,0.0684084519744
3.18988481463e-10,0.00414460711181,0.248925700784,0.0661215484142
5.25547834418e-10,0.00414460711181,0.248925700784,0.0661215484142
1.05475324558e-07,0.0488198027015,0.282839685678,0.0794913470745
6.16234089104e-09,0.0488198027015,0.282839685678,0.0794913470745
1.21052843024e-07,0.0488198027015,0.282839685678,0.0794913470745
9.486021426e-08,0.0488198027015,0.282839685678,0.0794913470745
1.08902274951e-07,0.0488198027015,0.282839685678,0.0794913470745
5.91945138392e-09,0.0488198027015,0.282839685678,0.0794913470745
1.24847798766e-10,0.0488198027015,0.282839685678,0.0794913470745
1.29638230706e-10,0.0135379303247,0.297915309668,0.0998247787356
4.39464067914e-09,0.0135379303247,0.297915309668,0.0998247787356
1.3797779308e-07,0.0135379303247,0.297915309668,0.0998247787356
1.31348346706e-07,0.0135379303247,0.297915309668,0.0998247787356
2.114294405e-08,0.0135379303247,0.297915309668,0.0998247787356
1.16808933359e-09,0.0135379303247,0.297915309668,0.0998247787356
6.54049014948e-09,0.0135379303247,0.297915309668,0.0998247787356
1.33247122516e-07,0.0135379303247,0.297915309668,0.0998247787356
1.28656923552e-07,0.0135379303247,0.297915309668,0.0998247787356
1.21177190157e-09,0.0135379303247,0.297915309668,0.0998247787356
2.01908963247e-08,0.0135379303247,0.297915309668,0.0998247787356
2.55924968717e-12,0.0135379303247,0.297915309668,0.0998247787356
2.08792358403e-12,0.0135379303247,0.297915309668,0.0998247787356
